	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d
1336													0.19041	-0.02613	0.82607	0.16264	0.07936	1.27819	0.17217	0.05518	1.05295	0.10265	-0.04158	0.74019	0.16988	0.04929	0.88231	0.16587	0.04222	1.35785	0.16151	0.06485	1.13155	0.08033	0.04847	0.79649
1337													0.19094	-0.02742	0.82373	0.16210	0.08015	1.27506	0.17211	0.05515	1.04999	0.10306	-0.04317	0.73805	0.16984	0.04925	0.88225	0.16567	0.04206	1.35777	0.16135	0.06464	1.13144	0.08029	0.04867	0.79643
1338													0.19153	-0.02861	0.82139	0.16153	0.08107	1.27185	0.17208	0.05516	1.04697	0.10354	-0.04474	0.73589	0.16987	0.04919	0.88219	0.16557	0.04197	1.35769	0.16130	0.06447	1.13131	0.08030	0.04871	0.79639
1339													0.19214	-0.02978	0.81901	0.16103	0.08211	1.26853	0.17207	0.05517	1.04388	0.10410	-0.04632	0.73364	0.16993	0.04913	0.88216	0.16561	0.04196	1.35761	0.16134	0.06435	1.13117	0.08032	0.04858	0.79640
1340													0.19271	-0.03092	0.81657	0.16066	0.08323	1.26511	0.17209	0.05513	1.04069	0.10470	-0.04793	0.73125	0.17001	0.04905	0.88216	0.16579	0.04205	1.35752	0.16142	0.06432	1.13101	0.08031	0.04832	0.79649
1341													0.19318	-0.03204	0.81403	0.16040	0.08437	1.26158	0.17213	0.05504	1.03741	0.10531	-0.04953	0.72867	0.17007	0.04895	0.88220	0.16610	0.04217	1.35743	0.16152	0.06438	1.13086	0.08025	0.04800	0.79665
1342													0.19351	-0.03309	0.81137	0.16021	0.08546	1.25795	0.17217	0.05491	1.03404	0.10586	-0.05108	0.72589	0.17008	0.04884	0.88227	0.16649	0.04230	1.35735	0.16163	0.06454	1.13075	0.08014	0.04772	0.79685
1343													0.19375	-0.03406	0.80861	0.16008	0.08649	1.25425	0.17220	0.05478	1.03058	0.10634	-0.05256	0.72298	0.17003	0.04876	0.88235	0.16691	0.04239	1.35727	0.16173	0.06477	1.13069	0.07998	0.04756	0.79705
1344													0.19393	-0.03495	0.80577	0.16003	0.08745	1.25052	0.17223	0.05468	1.02708	0.10676	-0.05395	0.72001	0.16991	0.04873	0.88241	0.16731	0.04248	1.35720	0.16182	0.06508	1.13069	0.07979	0.04757	0.79719
1345													0.19412	-0.03578	0.80290	0.16009	0.08837	1.24677	0.17228	0.05461	1.02356	0.10713	-0.05527	0.71706	0.16973	0.04879	0.88244	0.16766	0.04264	1.35717	0.16186	0.06545	1.13070	0.07958	0.04776	0.79725
1346													0.19435	-0.03657	0.80006	0.16025	0.08928	1.24303	0.17235	0.05461	1.02005	0.10748	-0.05649	0.71421	0.16949	0.04894	0.88242	0.16790	0.04295	1.35716	0.16184	0.06587	1.13071	0.07934	0.04810	0.79723
1347													0.19466	-0.03733	0.79725	0.16042	0.09022	1.23928	0.17243	0.05468	1.01655	0.10783	-0.05761	0.71145	0.16921	0.04917	0.88237	0.16795	0.04341	1.35717	0.16177	0.06634	1.13068	0.07909	0.04853	0.79714
1348													0.19506	-0.03805	0.79449	0.16050	0.09122	1.23551	0.17250	0.05483	1.01304	0.10820	-0.05861	0.70877	0.16889	0.04948	0.88230	0.16782	0.04395	1.35715	0.16171	0.06685	1.13060	0.07880	0.04901	0.79703
1349													0.19555	-0.03873	0.79175	0.16043	0.09226	1.23172	0.17255	0.05506	1.00953	0.10864	-0.05952	0.70614	0.16851	0.04985	0.88222	0.16755	0.04450	1.35709	0.16169	0.06738	1.13050	0.07845	0.04950	0.79693
1350													0.19614	-0.03938	0.78901	0.16019	0.09331	1.22791	0.17257	0.05537	1.00602	0.10918	-0.06040	0.70351	0.16809	0.05027	0.88212	0.16726	0.04499	1.35697	0.16173	0.06792	1.13036	0.07803	0.04998	0.79683
1351													0.19679	-0.04001	0.78626	0.15987	0.09434	1.22410	0.17258	0.05575	1.00253	0.10982	-0.06130	0.70084	0.16763	0.05073	0.88200	0.16704	0.04543	1.35680	0.16179	0.06848	1.13020	0.07756	0.05046	0.79672
1352													0.19747	-0.04061	0.78347	0.15956	0.09533	1.22030	0.17260	0.05617	0.99907	0.11053	-0.06223	0.69809	0.16713	0.05122	0.88185	0.16696	0.04581	1.35660	0.16186	0.06907	1.13004	0.07706	0.05095	0.79657
1353													0.19809	-0.04119	0.78063	0.15933	0.09628	1.21648	0.17267	0.05661	0.99563	0.11125	-0.06316	0.69525	0.16660	0.05172	0.88166	0.16700	0.04619	1.35638	0.16187	0.06969	1.12986	0.07655	0.05147	0.79636
1354													0.19863	-0.04172	0.77774	0.15920	0.09721	1.21263	0.17279	0.05707	0.99219	0.11191	-0.06406	0.69233	0.16605	0.05225	0.88142	0.16715	0.04659	1.35614	0.16181	0.07033	1.12966	0.07603	0.05201	0.79609
1355													0.19905	-0.04221	0.77480	0.15912	0.09812	1.20871	0.17292	0.05753	0.98872	0.11249	-0.06490	0.68933	0.16546	0.05281	0.88115	0.16734	0.04705	1.35591	0.16167	0.07095	1.12943	0.07550	0.05260	0.79576
1356													0.19940	-0.04269	0.77180	0.15903	0.09902	1.20471	0.17304	0.05793	0.98515	0.11298	-0.06570	0.68626	0.16485	0.05343	0.88084	0.16750	0.04759	1.35567	0.16148	0.07154	1.12917	0.07494	0.05328	0.79540
1357													0.19972	-0.04322	0.76873	0.15888	0.09988	1.20067	0.17312	0.05822	0.98146	0.11342	-0.06650	0.68316	0.16426	0.05412	0.88051	0.16756	0.04819	1.35545	0.16126	0.07207	1.12888	0.07436	0.05407	0.79505
1358													0.20007	-0.04382	0.76559	0.15866	0.10068	1.19659	0.17318	0.05839	0.97768	0.11383	-0.06733	0.68001	0.16371	0.05486	0.88018	0.16747	0.04883	1.35525	0.16102	0.07256	1.12859	0.07382	0.05497	0.79472
1359													0.20047	-0.04452	0.76237	0.15840	0.10135	1.19251	0.17322	0.05845	0.97385	0.11424	-0.06820	0.67683	0.16327	0.05566	0.87987	0.16723	0.04947	1.35509	0.16073	0.07299	1.12834	0.07335	0.05595	0.79444
1360													0.20088	-0.04530	0.75907	0.15815	0.10189	1.18844	0.17326	0.05841	0.97002	0.11464	-0.06909	0.67358	0.16293	0.05648	0.87961	0.16685	0.05003	1.35494	0.16041	0.07336	1.12815	0.07297	0.05695	0.79422
1361													0.20128	-0.04613	0.75571	0.15797	0.10233	1.18437	0.17331	0.05831	0.96622	0.11502	-0.06999	0.67025	0.16268	0.05727	0.87941	0.16634	0.05046	1.35481	0.16008	0.07361	1.12800	0.07268	0.05790	0.79406
1362													0.20164	-0.04697	0.75230	0.15788	0.10271	1.18029	0.17336	0.05819	0.96247	0.11538	-0.07085	0.66684	0.16248	0.05798	0.87929	0.16575	0.05068	1.35464	0.15978	0.07368	1.12788	0.07246	0.05874	0.79396
1363													0.20198	-0.04776	0.74886	0.15790	0.10309	1.17617	0.17344	0.05810	0.95875	0.11575	-0.07168	0.66338	0.16227	0.05854	0.87924	0.16511	0.05064	1.35440	0.15950	0.07353	1.12774	0.07225	0.05941	0.79391
1364													0.20229	-0.04845	0.74541	0.15800	0.10351	1.17200	0.17358	0.05810	0.95503	0.11614	-0.07248	0.65989	0.16200	0.05894	0.87926	0.16447	0.05034	1.35405	0.15920	0.07317	1.12753	0.07200	0.05989	0.79392
1365													0.20260	-0.04900	0.74196	0.15817	0.10401	1.16777	0.17379	0.05822	0.95128	0.11657	-0.07325	0.65638	0.16166	0.05919	0.87930	0.16381	0.04984	1.35357	0.15885	0.07266	1.12723	0.07164	0.06019	0.79397
1366													0.20292	-0.04943	0.73853	0.15834	0.10462	1.16350	0.17406	0.05846	0.94746	0.11704	-0.07398	0.65288	0.16123	0.05932	0.87933	0.16314	0.04928	1.35298	0.15840	0.07209	1.12681	0.07118	0.06035	0.79403
1367													0.20328	-0.04975	0.73509	0.15844	0.10537	1.15921	0.17434	0.05876	0.94356	0.11755	-0.07466	0.64939	0.16074	0.05944	0.87930	0.16246	0.04882	1.35229	0.15783	0.07161	1.12627	0.07063	0.06044	0.79406
1368													0.20368	-0.05001	0.73163	0.15840	0.10628	1.15492	0.17460	0.05902	0.93960	0.11808	-0.07530	0.64592	0.16022	0.05963	0.87919	0.16174	0.04863	1.35155	0.15716	0.07137	1.12563	0.07004	0.06056	0.79403
1369													0.20412	-0.05023	0.72811	0.15821	0.10731	1.15064	0.17482	0.05918	0.93558	0.11862	-0.07590	0.64241	0.15969	0.05994	0.87901	0.16098	0.04882	1.35081	0.15639	0.07148	1.12494	0.06945	0.06078	0.79391
1370													0.20459	-0.05045	0.72451	0.15791	0.10842	1.14636	0.17499	0.05922	0.93154	0.11917	-0.07649	0.63884	0.15918	0.06040	0.87878	0.16020	0.04947	1.35015	0.15557	0.07200	1.12427	0.06889	0.06118	0.79374
1371													0.20506	-0.05070	0.72082	0.15758	0.10955	1.14208	0.17513	0.05920	0.92745	0.11970	-0.07708	0.63520	0.15868	0.06100	0.87857	0.15942	0.05066	1.34966	0.15472	0.07290	1.12370	0.06837	0.06176	0.79355
1372													0.20552	-0.05099	0.71708	0.15731	0.11063	1.13774	0.17524	0.05922	0.92332	0.12022	-0.07769	0.63150	0.15822	0.06172	0.87841	0.15866	0.05237	1.34943	0.15389	0.07412	1.12329	0.06789	0.06251	0.79341
1373													0.20598	-0.05135	0.71331	0.15716	0.11161	1.13332	0.17539	0.05932	0.91913	0.12073	-0.07830	0.62775	0.15778	0.06253	0.87835	0.15796	0.05456	1.34953	0.15311	0.07553	1.12310	0.06747	0.06339	0.79333
1374													0.20646	-0.05179	0.70954	0.15716	0.11251	1.12881	0.17561	0.05955	0.91486	0.12126	-0.07894	0.62400	0.15739	0.06340	0.87837	0.15733	0.05710	1.34993	0.15244	0.07704	1.12311	0.06709	0.06435	0.79334
1375													0.20700	-0.05230	0.70582	0.15729	0.11341	1.12426	0.17592	0.05990	0.91051	0.12184	-0.07955	0.62027	0.15703	0.06428	0.87848	0.15678	0.05980	1.35057	0.15191	0.07855	1.12331	0.06677	0.06533	0.79340
1376													0.20763	-0.05285	0.70216	0.15754	0.11435	1.11971	0.17632	0.06033	0.90608	0.12249	-0.08011	0.61660	0.15671	0.06514	0.87863	0.15633	0.06248	1.35134	0.15153	0.07998	1.12363	0.06652	0.06627	0.79349
1377													0.20834	-0.05338	0.69861	0.15786	0.11536	1.11518	0.17676	0.06076	0.90162	0.12320	-0.08054	0.61302	0.15642	0.06593	0.87880	0.15593	0.06499	1.35210	0.15127	0.08131	1.12400	0.06632	0.06714	0.79356
1378													0.20909	-0.05381	0.69519	0.15821	0.11640	1.11064	0.17721	0.06113	0.89718	0.12393	-0.08081	0.60955	0.15617	0.06662	0.87895	0.15555	0.06727	1.35275	0.15108	0.08254	1.12434	0.06618	0.06790	0.79359
1379													0.20980	-0.05412	0.69187	0.15858	0.11742	1.10609	0.17762	0.06141	0.89280	0.12465	-0.08090	0.60616	0.15594	0.06721	0.87904	0.15513	0.06932	1.35325	0.15089	0.08369	1.12461	0.06607	0.06857	0.79357
1380													0.21043	-0.05429	0.68861	0.15891	0.11835	1.10153	0.17798	0.06158	0.88850	0.12530	-0.08086	0.60282	0.15575	0.06773	0.87906	0.15467	0.07116	1.35358	0.15066	0.08479	1.12478	0.06596	0.06917	0.79350
1381													0.21097	-0.05436	0.68532	0.15916	0.11919	1.09700	0.17830	0.06165	0.88427	0.12587	-0.08079	0.59944	0.15559	0.06820	0.87902	0.15421	0.07284	1.35375	0.15036	0.08588	1.12485	0.06584	0.06975	0.79342
1382													0.21142	-0.05438	0.68192	0.15929	0.11994	1.09252	0.17860	0.06168	0.88014	0.12637	-0.08076	0.59598	0.15544	0.06864	0.87895	0.15379	0.07442	1.35381	0.14997	0.08697	1.12482	0.06570	0.07033	0.79334
1383													0.21181	-0.05441	0.67838	0.15933	0.12062	1.08813	0.17891	0.06170	0.87611	0.12681	-0.08081	0.59240	0.15530	0.06905	0.87887	0.15339	0.07594	1.35379	0.14955	0.08804	1.12470	0.06553	0.07088	0.79330
1384													0.21217	-0.05452	0.67470	0.15936	0.12125	1.08385	0.17921	0.06175	0.87217	0.12718	-0.08095	0.58873	0.15515	0.06944	0.87882	0.15303	0.07744	1.35374	0.14916	0.08906	1.12454	0.06534	0.07140	0.79329
1385													0.21252	-0.05471	0.67096	0.15947	0.12184	1.07963	0.17951	0.06184	0.86833	0.12751	-0.08114	0.58500	0.15500	0.06980	0.87881	0.15271	0.07893	1.35367	0.14886	0.08999	1.12433	0.06516	0.07185	0.79332
1386													0.21287	-0.05499	0.66720	0.15968	0.12243	1.07541	0.17980	0.06197	0.86455	0.12781	-0.08137	0.58128	0.15486	0.07012	0.87882	0.15240	0.08042	1.35361	0.14869	0.09082	1.12410	0.06500	0.07221	0.79334
1387													0.21322	-0.05533	0.66349	0.15996	0.12310	1.07118	0.18009	0.06217	0.86077	0.12812	-0.08164	0.57758	0.15474	0.07041	0.87884	0.15211	0.08192	1.35356	0.14862	0.09156	1.12388	0.06490	0.07248	0.79335
1388													0.21358	-0.05571	0.65986	0.16021	0.12394	1.06692	0.18041	0.06243	0.85695	0.12846	-0.08197	0.57395	0.15466	0.07067	0.87886	0.15186	0.08340	1.35353	0.14861	0.09225	1.12369	0.06486	0.07267	0.79331
1389													0.21396	-0.05611	0.65632	0.16037	0.12501	1.06264	0.18075	0.06273	0.85305	0.12885	-0.08235	0.57041	0.15460	0.07092	0.87886	0.15170	0.08486	1.35353	0.14860	0.09294	1.12354	0.06485	0.07283	0.79326
1390													0.21437	-0.05653	0.65288	0.16044	0.12627	1.05833	0.18110	0.06304	0.84907	0.12927	-0.08280	0.56697	0.15458	0.07115	0.87885	0.15164	0.08628	1.35357	0.14858	0.09364	1.12344	0.06487	0.07300	0.79321
1391													0.21479	-0.05694	0.64952	0.16047	0.12760	1.05398	0.18146	0.06334	0.84501	0.12970	-0.08330	0.56362	0.15458	0.07137	0.87887	0.15166	0.08767	1.35363	0.14859	0.09432	1.12339	0.06490	0.07317	0.79319
1392													0.21519	-0.05736	0.64621	0.16047	0.12893	1.04960	0.18180	0.06361	0.84094	0.13010	-0.08382	0.56034	0.15462	0.07155	0.87889	0.15171	0.08900	1.35373	0.14864	0.09493	1.12335	0.06495	0.07328	0.79321
1393													0.21554	-0.05780	0.64292	0.16045	0.13022	1.04519	0.18212	0.06380	0.83687	0.13046	-0.08435	0.55707	0.15469	0.07166	0.87892	0.15177	0.09025	1.35383	0.14876	0.09542	1.12332	0.06502	0.07331	0.79323
1394													0.21583	-0.05827	0.63963	0.16041	0.13143	1.04078	0.18240	0.06392	0.83285	0.13076	-0.08485	0.55378	0.15480	0.07171	0.87891	0.15181	0.09140	1.35391	0.14892	0.09576	1.12327	0.06512	0.07325	0.79324
1395													0.21606	-0.05877	0.63633	0.16031	0.13257	1.03643	0.18262	0.06400	0.82888	0.13102	-0.08534	0.55044	0.15496	0.07169	0.87886	0.15186	0.09241	1.35394	0.14913	0.09596	1.12317	0.06528	0.07314	0.79318
1396													0.21624	-0.05926	0.63303	0.16017	0.13362	1.03217	0.18279	0.06410	0.82496	0.13128	-0.08579	0.54705	0.15516	0.07165	0.87873	0.15192	0.09327	1.35388	0.14938	0.09604	1.12300	0.06550	0.07299	0.79302
1397													0.21640	-0.05973	0.62975	0.15998	0.13461	1.02801	0.18291	0.06424	0.82109	0.13154	-0.08619	0.54365	0.15539	0.07159	0.87852	0.15204	0.09395	1.35373	0.14965	0.09604	1.12279	0.06578	0.07282	0.79277
1398													0.21657	-0.06014	0.62651	0.15974	0.13554	1.02392	0.18295	0.06443	0.81730	0.13182	-0.08654	0.54029	0.15567	0.07152	0.87827	0.15223	0.09442	1.35348	0.14995	0.09598	1.12254	0.06610	0.07262	0.79247
1399													0.21674	-0.06052	0.62336	0.15948	0.13640	1.01987	0.18293	0.06461	0.81358	0.13208	-0.08681	0.53702	0.15598	0.07143	0.87800	0.15252	0.09469	1.35314	0.15028	0.09590	1.12228	0.06645	0.07238	0.79216
1400													0.21692	-0.06090	0.62034	0.15919	0.13719	1.01583	0.18286	0.06476	0.80996	0.13232	-0.08702	0.53389	0.15633	0.07130	0.87775	0.15287	0.09481	1.35275	0.15063	0.09583	1.12205	0.06683	0.07208	0.79188
1401													0.21706	-0.06128	0.61745	0.15893	0.13790	1.01182	0.18276	0.06485	0.80643	0.13248	-0.08718	0.53091	0.15673	0.07113	0.87754	0.15325	0.09486	1.35236	0.15100	0.09576	1.12183	0.06726	0.07170	0.79164
1402													0.21716	-0.06166	0.61468	0.15868	0.13854	1.00789	0.18263	0.06489	0.80298	0.13255	-0.08732	0.52809	0.15719	0.07089	0.87738	0.15359	0.09492	1.35198	0.15139	0.09570	1.12163	0.06774	0.07126	0.79145
1403													0.21718	-0.06203	0.61199	0.15846	0.13911	1.00408	0.18248	0.06494	0.79963	0.13253	-0.08748	0.52539	0.15770	0.07062	0.87727	0.15390	0.09501	1.35165	0.15183	0.09561	1.12144	0.06828	0.07078	0.79131
1404													0.21711	-0.06237	0.60936	0.15823	0.13968	1.00040	0.18229	0.06502	0.79638	0.13241	-0.08767	0.52276	0.15825	0.07030	0.87722	0.15417	0.09514	1.35137	0.15234	0.09547	1.12126	0.06885	0.07031	0.79124
1405													0.21697	-0.06268	0.60675	0.15796	0.14029	0.99686	0.18204	0.06514	0.79320	0.13224	-0.08794	0.52017	0.15880	0.06995	0.87724	0.15446	0.09531	1.35117	0.15293	0.09530	1.12111	0.06943	0.06986	0.79123
1406													0.21677	-0.06298	0.60415	0.15764	0.14100	0.99347	0.18175	0.06532	0.79008	0.13203	-0.08830	0.51759	0.15935	0.06960	0.87730	0.15477	0.09551	1.35101	0.15359	0.09509	1.12097	0.07000	0.06945	0.79126
1407													0.21654	-0.06331	0.60152	0.15728	0.14180	0.99016	0.18143	0.06552	0.78699	0.13181	-0.08874	0.51498	0.15990	0.06928	0.87738	0.15512	0.09572	1.35091	0.15430	0.09488	1.12085	0.07058	0.06907	0.79131
1408													0.21627	-0.06368	0.59885	0.15688	0.14270	0.98688	0.18112	0.06572	0.78390	0.13157	-0.08923	0.51232	0.16045	0.06902	0.87744	0.15547	0.09597	1.35083	0.15504	0.09472	1.12074	0.07117	0.06873	0.79133
1409													0.21599	-0.06408	0.59611	0.15643	0.14366	0.98355	0.18084	0.06592	0.78078	0.13131	-0.08970	0.50958	0.16101	0.06884	0.87747	0.15584	0.09624	1.35078	0.15577	0.09463	1.12064	0.07180	0.06845	0.79130
1410													0.21571	-0.06446	0.59332	0.15595	0.14465	0.98014	0.18059	0.06611	0.77761	0.13103	-0.09010	0.50679	0.16158	0.06875	0.87747	0.15626	0.09655	1.35076	0.15648	0.09459	1.12053	0.07245	0.06822	0.79121
1411													0.21543	-0.06479	0.59047	0.15544	0.14563	0.97665	0.18039	0.06628	0.77438	0.13074	-0.09041	0.50395	0.16213	0.06873	0.87746	0.15675	0.09691	1.35076	0.15715	0.09460	1.12044	0.07313	0.06806	0.79106
1412													0.21516	-0.06506	0.58759	0.15494	0.14658	0.97309	0.18019	0.06644	0.77112	0.13044	-0.09065	0.50110	0.16267	0.06874	0.87744	0.15735	0.09729	1.35078	0.15780	0.09463	1.12035	0.07381	0.06794	0.79090
1413													0.21490	-0.06528	0.58468	0.15449	0.14746	0.96949	0.17996	0.06655	0.76787	0.13014	-0.09090	0.49823	0.16319	0.06872	0.87744	0.15805	0.09767	1.35080	0.15841	0.09466	1.12027	0.07447	0.06781	0.79076
1414													0.21462	-0.06549	0.58175	0.15412	0.14823	0.96585	0.17967	0.06663	0.76466	0.12984	-0.09119	0.49535	0.16369	0.06865	0.87746	0.15885	0.09799	1.35081	0.15898	0.09468	1.12021	0.07509	0.06765	0.79066
1415													0.21435	-0.06571	0.57881	0.15384	0.14892	0.96220	0.17934	0.06665	0.76151	0.12954	-0.09153	0.49247	0.16419	0.06847	0.87752	0.15974	0.09823	1.35081	0.15953	0.09465	1.12018	0.07568	0.06746	0.79063
1416													0.21409	-0.06594	0.57589	0.15362	0.14953	0.95858	0.17903	0.06666	0.75837	0.12927	-0.09188	0.48960	0.16473	0.06821	0.87759	0.16072	0.09837	1.35080	0.16008	0.09455	1.12017	0.07628	0.06725	0.79064
1417													0.21389	-0.06617	0.57298	0.15341	0.15009	0.95501	0.17881	0.06672	0.75518	0.12905	-0.09219	0.48674	0.16534	0.06789	0.87766	0.16177	0.09843	1.35077	0.16065	0.09440	1.12016	0.07694	0.06703	0.79065
1418													0.21378	-0.06641	0.57008	0.15320	0.15063	0.95147	0.17872	0.06685	0.75192	0.12891	-0.09243	0.48386	0.16605	0.06754	0.87770	0.16286	0.09844	1.35071	0.16125	0.09423	1.12015	0.07774	0.06682	0.79061
1419													0.21378	-0.06667	0.56713	0.15297	0.15118	0.94794	0.17879	0.06700	0.74857	0.12888	-0.09263	0.48092	0.16689	0.06720	0.87772	0.16397	0.09845	1.35062	0.16190	0.09408	1.12011	0.07869	0.06659	0.79050
1420													0.21389	-0.06696	0.56409	0.15273	0.15172	0.94438	0.17899	0.06711	0.74518	0.12898	-0.09282	0.47787	0.16784	0.06689	0.87771	0.16510	0.09850	1.35049	0.16262	0.09398	1.12002	0.07981	0.06634	0.79033
1421													0.21407	-0.06726	0.56092	0.15249	0.15225	0.94081	0.17930	0.06711	0.74175	0.12915	-0.09307	0.47469	0.16891	0.06656	0.87769	0.16626	0.09863	1.35032	0.16339	0.09393	1.11988	0.08106	0.06608	0.79013
1422													0.21425	-0.06756	0.55765	0.15229	0.15274	0.93725	0.17966	0.06699	0.73828	0.12936	-0.09341	0.47139	0.17007	0.06621	0.87767	0.16744	0.09887	1.35011	0.16422	0.09391	1.11969	0.08239	0.06582	0.78994
1423													0.21438	-0.06783	0.55432	0.15214	0.15323	0.93369	0.18005	0.06675	0.73477	0.12955	-0.09380	0.46804	0.17131	0.06581	0.87766	0.16866	0.09923	1.34987	0.16509	0.09391	1.11945	0.08379	0.06563	0.78977
1424													0.21446	-0.06809	0.55101	0.15207	0.15375	0.93007	0.18042	0.06643	0.73122	0.12970	-0.09420	0.46470	0.17260	0.06538	0.87765	0.16993	0.09967	1.34960	0.16601	0.09390	1.11917	0.08524	0.06553	0.78959
1425													0.21451	-0.06836	0.54780	0.15204	0.15435	0.92635	0.18071	0.06609	0.72767	0.12982	-0.09455	0.46145	0.17393	0.06495	0.87763	0.17124	0.10013	1.34931	0.16698	0.09389	1.11888	0.08677	0.06553	0.78939
1426													0.21457	-0.06871	0.54473	0.15201	0.15499	0.92252	0.18089	0.06581	0.72412	0.12992	-0.09481	0.45832	0.17529	0.06457	0.87760	0.17258	0.10054	1.34903	0.16801	0.09387	1.11862	0.08835	0.06562	0.78914
1427													0.21467	-0.06915	0.54180	0.15196	0.15566	0.91862	0.18096	0.06565	0.72057	0.13003	-0.09498	0.45530	0.17666	0.06428	0.87755	0.17394	0.10087	1.34878	0.16908	0.09383	1.11841	0.08998	0.06578	0.78884
1428													0.21480	-0.06965	0.53896	0.15184	0.15634	0.91469	0.18094	0.06560	0.71700	0.13014	-0.09509	0.45236	0.17804	0.06412	0.87747	0.17526	0.10114	1.34856	0.17017	0.09377	1.11824	0.09161	0.06600	0.78852
1429													0.21493	-0.07016	0.53615	0.15164	0.15699	0.91081	0.18088	0.06559	0.71339	0.13024	-0.09513	0.44944	0.17943	0.06407	0.87739	0.17651	0.10141	1.34838	0.17129	0.09370	1.11809	0.09324	0.06625	0.78821
1430													0.21505	-0.07060	0.53332	0.15136	0.15757	0.90707	0.18084	0.06554	0.70978	0.13033	-0.09511	0.44651	0.18085	0.06409	0.87730	0.17770	0.10168	1.34821	0.17244	0.09367	1.11794	0.09489	0.06651	0.78791
1431													0.21516	-0.07096	0.53046	0.15108	0.15797	0.90351	0.18086	0.06540	0.70624	0.13040	-0.09504	0.44357	0.18231	0.06413	0.87721	0.17884	0.10194	1.34802	0.17365	0.09368	1.11776	0.09658	0.06674	0.78760
1432													0.21528	-0.07126	0.52756	0.15087	0.15812	0.90016	0.18095	0.06513	0.70284	0.13046	-0.09496	0.44062	0.18381	0.06416	0.87712	0.17999	0.10216	1.34779	0.17495	0.09371	1.11755	0.09832	0.06693	0.78728
1433													0.21539	-0.07155	0.52463	0.15078	0.15800	0.89695	0.18108	0.06477	0.69964	0.13049	-0.09491	0.43768	0.18536	0.06418	0.87702	0.18121	0.10236	1.34753	0.17633	0.09374	1.11732	0.10012	0.06708	0.78696
1434													0.21548	-0.07189	0.52169	0.15077	0.15769	0.89381	0.18120	0.06436	0.69659	0.13047	-0.09495	0.43477	0.18698	0.06419	0.87693	0.18253	0.10252	1.34723	0.17778	0.09376	1.11708	0.10199	0.06720	0.78664
